state,city,year,month,day_of_week,time_of_day,severity,vehicles_involved,casualties,fatalities,weather,road_type,road_condition,lighting,speed_limit,driver_age,driver_gender,alcohol_involved,hour,vehicle_type,engine_size,car_age,casualty_severity,casualty_age,state_clean,state_weather,district,total_rainfall,avg_daily_rainfall,max_daily_rainfall,rainy_days_count,rainfall_intensity,drought_risk,flood_risk,normal_rainfall,season,annual_rainfall,monsoon_rainfall,winter_rainfall,summer_rainfall,post_monsoon_rainfall,is_night,is_evening,is_morning,is_afternoon,is_morning_rush,is_evening_rush,is_rush_hour,day_of_week_num,is_weekend,is_weekday,is_friday,is_monday,is_winter,is_summer,is_monsoon,is_post_monsoon,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,state_encoded,city_encoded,weather_encoded,weather_clear,weather_rainy,weather_foggy,weather_stormy,road_type_encoded,road_highway,road_urban,road_rural,road_condition_encoded,lighting_encoded,lighting_daylight,lighting_dark,lighting_twilight,vehicle_type_encoded,driver_gender_encoded,season_encoded,total_rainfall_level,total_rainfall_low,total_rainfall_high,avg_daily_rainfall_level,avg_daily_rainfall_low,avg_daily_rainfall_high,max_daily_rainfall_level,max_daily_rainfall_low,max_daily_rainfall_high,normal_rainfall_level,normal_rainfall_low,normal_rainfall_high,annual_rainfall_level,annual_rainfall_low,annual_rainfall_high,monsoon_rainfall_level,monsoon_rainfall_low,monsoon_rainfall_high,monsoon_dependency,weather_severity_score,multi_vehicle,vehicle_risk_score,high_speed,low_speed,speed_risk_score,young_driver,elderly_driver,inexperienced_driver,alcohol_risk,road_risk_score,visibility_risk,night_rain_risk,rush_fog_risk,speed_rain_risk,young_night_risk,elderly_dark_risk,combined_risk_score,high_risk_state,state_risk_score,major_city,urban_area,severity_level,risk_score,high_risk,severe_accident
Jammu and Kashmir,Unknown,2023.0,6.0,Wednesday,21:32,Fatal,2.0,2.0,5.0,Hazy,State Highway,Damaged,Dark,111.0,44,Female,Yes,21.0,Unknown,1901.0,10.0,Serious,41.0,JAMMU AND KASHMIR,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,1,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,22,23,3,0,0,0,0,1,1,0,0,0,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.0986122886681098,1,0,1.11,0,0,0,1,0.9,0.6,0,0,0,0,0,0.57,0,0.5,0,0,2,0.5749306144334055,0,1
Assam,Unknown,2022.0,6.0,Wednesday,0:38,Minor,3.0,9.0,3.0,Rainy,Village Road,Under Construction,Dusk,103.0,60,Female,No,0.0,Unknown,1901.0,10.0,Serious,41.0,ASSAM,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,5,23,5,0,1,0,0,4,0,0,1,2,3,0,0,1,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.3862943611198906,1,0,1.03,0,0,0,0,0.8,0.0,1,0,1,0,0,0.44333333333333336,0,0.5,0,0,0,0.3643147180559946,0,0
Mizoram,Unknown,2019.0,6.0,Sunday,8:49,Fatal,4.0,3.0,3.0,Stormy,Urban Road,Wet,Dusk,32.0,67,Male,Yes,8.0,Unknown,1901.0,10.0,Serious,41.0,MIZORAM,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,1,0,1,6.0,1,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,37,23,8,0,0,0,1,3,0,1,0,4,3,0,0,1,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.6094379124341003,0,0,0.32,0,1,0,1,0.5,0.0,0,0,0,0,0,0.2733333333333334,0,0.5,0,0,2,0.700471895621705,1,1
Maharashtra,Pune,2021.0,6.0,Sunday,20:12,Fatal,3.0,6.0,3.0,Hazy,Urban Road,Under Construction,Dark,97.0,38,Female,Yes,20.0,Unknown,1901.0,10.0,Serious,41.0,MAHARASHTRA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,1,0,0,0,0,0,6.0,1,0,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,34,17,3,0,0,0,0,3,0,1,0,2,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.3862943611198906,1,0,0.97,0,0,0,1,0.8,0.6,0,0,0,0,0,0.5233333333333333,1,0.8,1,1,2,0.5893147180559946,0,1
Tamil Nadu,Coimbatore,2021.0,6.0,Tuesday,5:17,Minor,3.0,6.0,2.0,Rainy,Urban Road,Wet,Dusk,72.0,32,Female,Yes,5.0,Unknown,1901.0,10.0,Serious,41.0,TAMIL NADU,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,51,3,5,0,1,0,0,3,0,1,0,4,3,0,0,1,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,1,1.3862943611198906,0,0,0.72,0,0,0,1,0.5,0.0,1,0,0,0,0,0.34,1,0.7,0,1,0,0.3893147180559945,0,0
Karnataka,Mangalore,2019.0,6.0,Saturday,23:12,Serious,5.0,9.0,0.0,Stormy,State Highway,Under Construction,Dawn,61.0,56,Female,Yes,23.0,Unknown,1901.0,10.0,Serious,41.0,KARNATAKA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,26,12,8,0,0,0,1,1,1,0,0,2,1,0,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.791759469228055,0,0,0.61,0,0,0,1,0.8,0.0,0,0,0,0,0,0.36999999999999994,1,0.7,0,1,1,0.6445879734614028,1,1
Goa,Unknown,2022.0,6.0,Friday,8:52,Minor,4.0,2.0,2.0,Foggy,Village Road,Wet,Dark,102.0,50,Female,Yes,8.0,Unknown,1901.0,10.0,Serious,41.0,GOA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,1,0,1,4.0,0,1,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,15,23,2,0,0,1,0,4,0,0,1,4,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.6094379124341003,1,0,1.02,0,0,0,1,0.5,1.0,0,1,0,0,0,0.8066666666666666,0,0.5,0,0,0,0.3804718956217051,0,0
Andhra Pradesh,Vijayawada,2023.0,6.0,Wednesday,15:40,Fatal,1.0,10.0,3.0,Hazy,Urban Road,Damaged,Dusk,42.0,68,Male,No,15.0,Unknown,1901.0,10.0,Serious,41.0,ANDHRA PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,2.0,0,1,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,3,26,3,0,0,0,0,3,0,1,0,0,3,0,0,1,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,0,0.6931471805599453,0,0,0.42,0,1,0,0,0.9,0.0,0,0,0,0,0,0.13999999999999999,0,0.5,0,1,2,0.4946573590279973,0,1
Maharashtra,Pune,2022.0,6.0,Monday,4:7,Fatal,4.0,1.0,3.0,Hazy,Urban Road,Under Construction,Dusk,104.0,29,Female,No,4.0,Unknown,1901.0,10.0,Serious,41.0,MAHARASHTRA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0,1.0,34,17,3,0,0,0,0,3,0,1,0,2,3,0,0,1,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.6094379124341003,1,0,1.04,0,0,0,0,0.8,0.0,0,0,0,0,0,0.3466666666666667,1,0.8,1,1,2,0.630471895621705,1,1
Rajasthan,Jodhpur,2022.0,6.0,Monday,11:8,Serious,1.0,5.0,0.0,Rainy,Village Road,Under Construction,Dark,115.0,66,Male,Yes,11.0,Unknown,1901.0,10.0,Serious,41.0,RAJASTHAN,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,0.0,0,1,0,1,0,0,0,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.0,1.0,46,7,5,0,1,0,0,4,0,0,1,2,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,0,0.6931471805599453,1,0,1.15,0,1,0,1,0.8,0.6,0,0,1,0,1,0.6833333333333332,1,0.6,0,1,1,0.4546573590279972,0,1
Chandigarh,Unknown,2020.0,6.0,Monday,17:26,Minor,5.0,7.0,0.0,Hazy,National Highway,Damaged,Daylight,74.0,65,Female,No,17.0,Unknown,1901.0,10.0,Serious,41.0,CHANDIGARH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,1,1,0.0,0,1,0,1,0,0,0,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.0,1.0,9,23,3,0,0,0,0,0,1,0,0,0,2,1,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.791759469228055,0,0,0.74,0,1,0,0,0.9,0.0,0,0,0,0,0,0.24666666666666667,0,0.5,0,0,0,0.30958797346140277,0,0
Kerala,Unknown,2021.0,6.0,Saturday,18:10,Serious,4.0,0.0,4.0,Foggy,Urban Road,Dry,Dusk,68.0,38,Male,Yes,18.0,Unknown,1901.0,10.0,Serious,41.0,KERALA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,1,0,0,0,1,1,5.0,1,0,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,27,23,2,0,0,1,0,3,0,1,0,1,3,0,0,1,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.6094379124341003,0,0,0.68,0,0,0,1,0.5,0.4,0,1,0,0,0,0.49333333333333335,0,0.5,0,0,1,0.530471895621705,0,1
Kerala,Unknown,2020.0,6.0,Monday,2:36,Fatal,2.0,4.0,2.0,Hazy,State Highway,Wet,Dawn,117.0,59,Male,Yes,2.0,Unknown,1901.0,10.0,Serious,41.0,KERALA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.0,1.0,27,23,3,0,0,0,0,1,1,0,0,4,1,0,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.0986122886681098,1,0,1.17,0,0,0,1,0.5,0.0,0,0,0,0,0,0.38999999999999996,0,0.5,0,0,2,0.6049306144334056,1,1
Telangana,Unknown,2023.0,6.0,Monday,19:20,Fatal,4.0,0.0,2.0,Foggy,Urban Road,Dry,Dark,67.0,27,Female,Yes,19.0,Unknown,1901.0,10.0,Serious,41.0,TELANGANA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,1,0,0,0,1,1,0.0,0,1,0,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.0,1.0,52,23,2,0,0,1,0,3,0,1,0,1,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.6094379124341003,0,0,0.67,0,0,0,1,0.5,1.0,0,1,0,0,0,0.6900000000000001,0,0.5,0,0,2,0.680471895621705,1,1
Odisha,Unknown,2022.0,6.0,Wednesday,1:55,Serious,3.0,4.0,0.0,Foggy,Village Road,Dry,Dusk,51.0,30,Female,No,1.0,Unknown,1901.0,10.0,Serious,41.0,ODISHA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,2.0,0,1,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,41,23,2,0,0,1,0,4,0,0,1,1,3,0,0,1,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.3862943611198906,0,0,0.51,0,0,0,0,0.5,0.4,0,0,0,0,0,0.4366666666666667,0,0.5,0,0,1,0.4893147180559946,0,1
Assam,Unknown,2020.0,6.0,Friday,1:52,Serious,3.0,5.0,2.0,Clear,State Highway,Under Construction,Dark,98.0,44,Male,No,1.0,Unknown,1901.0,10.0,Serious,41.0,ASSAM,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,4.0,0,1,1,0,0,0,0,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,5,23,0,1,0,0,0,1,1,0,0,2,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.3862943611198906,1,0,0.98,0,0,0,0,0.8,0.6,0,0,0,0,0,0.5266666666666667,0,0.5,0,0,1,0.45431471805599455,0,1
Nagaland,Unknown,2021.0,6.0,Monday,11:47,Fatal,2.0,3.0,1.0,Clear,State Highway,Dry,Daylight,30.0,66,Female,Yes,11.0,Unknown,1901.0,10.0,Serious,41.0,NAGALAND,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,0.0,0,1,0,1,0,0,0,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.0,1.0,39,23,0,1,0,0,0,1,1,0,0,1,2,1,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.0986122886681098,0,1,0.3,0,1,0,1,0.5,0.0,0,0,0,0,0,0.09999999999999999,0,0.5,0,0,2,0.5149306144334055,0,1
Chhattisgarh,Unknown,2023.0,6.0,Tuesday,1:36,Minor,1.0,6.0,1.0,Hazy,Village Road,Wet,Dawn,47.0,65,Male,No,1.0,Unknown,1901.0,10.0,Serious,41.0,CHHATTISGARH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,10,23,3,0,0,0,0,4,0,0,1,4,1,0,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,0,0.6931471805599453,0,0,0.47,0,1,0,0,0.5,0.0,0,0,0,0,0,0.15666666666666665,0,0.5,0,0,0,0.22465735902799724,0,0
Kerala,Unknown,2021.0,6.0,Thursday,11:23,Serious,2.0,9.0,3.0,Hazy,State Highway,Wet,Dawn,77.0,54,Female,Yes,11.0,Unknown,1901.0,10.0,Serious,41.0,KERALA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,3.0,0,1,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,27,23,3,0,0,0,0,1,1,0,0,4,1,0,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.0986122886681098,0,0,0.77,0,0,0,1,0.5,0.0,0,0,0,0,0,0.25666666666666665,0,0.5,0,0,1,0.36493061443340546,0,1
Uttar Pradesh,Kanpur,2021.0,6.0,Friday,21:50,Minor,1.0,5.0,4.0,Clear,Village Road,Wet,Dawn,119.0,58,Male,Yes,21.0,Unknown,1901.0,10.0,Serious,41.0,UTTAR PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,1,0,0,0,0,0,4.0,0,1,1,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,56,8,0,1,0,0,0,4,0,0,1,4,1,0,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,0,0.6931471805599453,1,0,1.19,0,0,0,1,0.5,0.0,0,0,0,0,0,0.39666666666666667,1,0.9,0,1,0,0.2146573590279973,0,0
Karnataka,Mysore,2020.0,6.0,Saturday,0:25,Fatal,3.0,9.0,3.0,Hazy,State Highway,Damaged,Dark,76.0,31,Female,No,0.0,Unknown,1901.0,10.0,Serious,41.0,KARNATAKA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,5.0,1,0,0,0,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,26,14,3,0,0,0,0,1,1,0,0,0,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.3862943611198906,0,0,0.76,0,0,0,0,0.9,0.6,0,0,0,0,0,0.4533333333333333,1,0.7,0,1,2,0.6293147180559946,1,1
Telangana,Unknown,2023.0,6.0,Monday,19:51,Fatal,1.0,3.0,5.0,Foggy,National Highway,Damaged,Dark,60.0,63,Male,Yes,19.0,Unknown,1901.0,10.0,Serious,41.0,TELANGANA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,1,0,0,0,1,1,0.0,0,1,0,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.0,1.0,52,23,2,0,0,1,0,0,1,0,0,0,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,0,0.6931471805599453,0,0,0.6,0,0,0,1,0.9,1.0,0,1,0,0,0,0.6666666666666666,0,0.5,0,0,2,0.6946573590279973,1,1
Punjab,Unknown,2018.0,6.0,Saturday,19:22,Serious,1.0,0.0,4.0,Hazy,State Highway,Damaged,Dark,114.0,70,Male,Yes,19.0,Unknown,1901.0,10.0,Serious,41.0,PUNJAB,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,1,0,0,0,1,1,5.0,1,0,0,0,0,0,0,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,44,23,3,0,0,0,0,1,1,0,0,0,0,0,1,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,0,0.6931471805599453,1,0,1.14,0,1,0,1,0.9,0.6,0,0,0,0,1,0.58,0,0.5,0,0,1,0.46465735902799726,0,1
Telangana,Unknown,2021.0,6.0,Saturday,14:39,Serious,2.0,1.0,5.0,Stormy,National Highway,Damaged,Daylight,82.0,22,Female,Yes,14.0,Unknown,1901.0,10.0,Serious,41.0,TELANGANA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,5.0,1,0,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,52,23,8,0,0,0,1,0,1,0,0,0,2,1,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.0986122886681098,1,0,0.82,1,0,1,1,0.9,0.0,0,0,0,0,0,0.43999999999999995,0,0.5,0,0,1,0.5649306144334055,0,1
Bihar,Unknown,2019.0,6.0,Monday,1:7,Minor,1.0,2.0,3.0,Rainy,Village Road,Wet,Dawn,41.0,33,Male,No,1.0,Unknown,1901.0,10.0,Serious,41.0,BIHAR,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.0,1.0,7,23,5,0,1,0,0,4,0,0,1,4,1,0,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.3,0,0.6931471805599453,0,0,0.41,0,0,0,0,0.5,0.0,1,0,0,0,0,0.23666666666666666,0,0.8,0,0,0,0.2996573590279973,0,0
Uttar Pradesh,Lucknow,2020.0,6.0,Saturday,7:21,Serious,5.0,9.0,4.0,Foggy,National Highway,Damaged,Daylight,60.0,70,Male,Yes,7.0,Unknown,1901.0,10.0,Serious,41.0,UTTAR PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,1,0,1,5.0,1,0,0,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,56,10,2,0,0,1,0,0,1,0,0,0,2,1,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.791759469228055,0,0,0.6,0,1,0,1,0.9,0.4,0,1,0,0,0,0.4666666666666666,1,0.9,1,1,1,0.6195879734614028,1,1
Goa,Unknown,2018.0,6.0,Thursday,15:33,Fatal,2.0,8.0,2.0,Clear,Village Road,Under Construction,Daylight,75.0,45,Female,Yes,15.0,Unknown,1901.0,10.0,Serious,41.0,GOA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,3.0,0,1,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,15,23,0,1,0,0,0,4,0,0,1,2,2,1,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,1,1.0986122886681098,0,0,0.75,0,0,0,1,0.8,0.0,0,0,0,0,0,0.25,0,0.5,0,0,2,0.5599306144334055,0,1
Nagaland,Unknown,2022.0,6.0,Friday,14:55,Fatal,1.0,7.0,5.0,Clear,Urban Road,Damaged,Dawn,118.0,19,Male,No,14.0,Unknown,1901.0,10.0,Serious,41.0,NAGALAND,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,0,1,0,0,0,4.0,0,1,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,39,23,0,1,0,0,0,3,0,1,0,0,1,0,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.0,0,0.6931471805599453,1,0,1.18,1,0,1,0,0.9,0.0,0,0,0,0,0,0.3933333333333333,0,0.5,0,0,2,0.5346573590279973,0,1
Tamil Nadu,Madurai,2022.0,6.0,Tuesday,5:3,Minor,1.0,6.0,4.0,Stormy,Village Road,Under Construction,Dark,102.0,30,Female,No,5.0,Unknown,1901.0,10.0,Serious,41.0,TAMIL NADU,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,51,11,8,0,0,0,1,4,0,0,1,2,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,0,0.6931471805599453,1,0,1.02,0,0,0,0,0.8,0.6,0,0,0,0,0,0.7066666666666667,1,0.7,0,1,0,0.37965735902799724,0,0
Madhya Pradesh,Unknown,2021.0,6.0,Friday,9:51,Serious,5.0,5.0,0.0,Foggy,Village Road,Wet,Dark,92.0,32,Female,Yes,9.0,Unknown,1901.0,10.0,Serious,41.0,MADHYA PRADESH,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,1,0,1,4.0,0,1,1,0,0,0,0,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,33,23,2,0,0,1,0,4,0,0,1,4,0,0,1,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.791759469228055,1,0,0.92,0,0,0,1,0.5,1.0,0,1,0,0,0,0.7733333333333334,0,0.7,0,0,1,0.5495879734614029,0,1
Uttarakhand,Unknown,2021.0,6.0,Tuesday,9:32,Minor,3.0,1.0,4.0,Foggy,Village Road,Damaged,Dawn,72.0,60,Female,Yes,9.0,Unknown,1901.0,10.0,Serious,41.0,UTTARAKHAND,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,1,0,1,1.0,0,1,0,0,0,0,0,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,57,23,2,0,0,1,0,4,0,0,1,0,1,0,0,0,4,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.4,1,1.3862943611198906,0,0,0.72,0,0,0,1,0.9,0.4,0,1,0,0,0,0.5066666666666667,0,0.5,0,0,0,0.4293147180559946,0,0
Meghalaya,Unknown,2018.0,6.0,Wednesday,6:21,Minor,4.0,0.0,3.0,Stormy,National Highway,Wet,Daylight,32.0,39,Male,No,6.0,Unknown,1901.0,10.0,Serious,41.0,MEGHALAYA,Unknown,Unknown,0.0,0.0,0.0,,,0,0,0.0,Unknown,0.0,0.0,,,,0,0,1,0,0,0,0,2.0,0,1,0,0,0,0,0,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,36,23,8,0,0,0,1,0,1,0,0,4,2,1,0,0,4,3,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,0.0,0.5,1,1.6094379124341003,0,0,0.32,0,0,0,0,0.5,0.0,0,0,0,0,0,0.2733333333333334,0,0.5,0,0,0,0.28047189562170505,0,0
